title,address,floor,fee,management_fee,deposit,gratuity,madori,menseki
メインステージ神田須田町,東京都千代田区神田須田町１,"
											8階",10.95万円,20000円,-,10.95万円,1K,25.61m2
メインステージ神田須田町,東京都千代田区神田須田町１,"
											13階",19万円,20000円,-,19万円,1LDK,40.66m2
東京メトロ千代田線 新御茶ノ水駅 14階建 築3年,東京都千代田区神田錦町１,"
											5階",19万円,20000円,-,-,1LDK,27.21m2
東京メトロ千代田線 新御茶ノ水駅 14階建 築3年,東京都千代田区神田錦町１,"
											5階",19.2万円,20000円,-,-,1LDK,30.01m2
東京メトロ千代田線 新御茶ノ水駅 14階建 築3年,東京都千代田区神田錦町１,"
											5階",19.2万円,20000円,-,-,1LDK,27.1m2
R79番館　大手町,東京都千代田区内神田２,"
											2階",11.5万円,7000円,11.5万円,-,1K,23.57m2
R79番館　大手町,東京都千代田区内神田２,"
											4階",19.4万円,10000円,19.4万円,-,1LDK,40.17m2
ＣＯＮＯＥ一番町,東京都千代田区一番町,"
											9階",23万円,-,46万円,23万円,1LDK,40.65m2
サンビューハイツ四番町,東京都千代田区四番町,"
											3階",35万円,-,70万円,35万円,3LDK,71.75m2
カーサ麹町,東京都千代田区麹町３,"
											3階",14.1万円,6000円,14.1万円,-,1LDK,31.88m2
パークハウス平河町,東京都千代田区平河町１,"
											4階",19万円,10000円,19万円,19万円,1LDK,39.57m2
パークハウス平河町,東京都千代田区平河町１,"
											2階",28万円,-,28万円,56万円,2LDK,60.71m2
東京メトロ有楽町線 飯田橋駅 12階建 築3年,東京都千代田区飯田橋１,"
											9階",21.8万円,15000円,21.8万円,-,1LDK,40.49m2
リビオレゾン千代田岩本町ルジェンテ,東京都千代田区岩本町２,"
											12階",11.9万円,6000円,11.9万円,-,ワンルーム,25.03m2
リビオレゾン千代田岩本町ルジェンテ,東京都千代田区岩本町２,"
											11階",17.5万円,13000円,8.75万円,17.5万円,1LDK,40.04m2
ダイナシティ神保町,東京都千代田区神田神保町２,"
											3階",13.6万円,3000円,27.2万円,13.6万円,1LDK,32.3m2
ダイナシティ神保町,東京都千代田区神田神保町２,"
											11階",13.3万円,10000円,26.6万円,13.3万円,1DK,29.71m2
ＪＲ山手線 神田駅 12階建 築18年,東京都千代田区神田多町２,"
											10階",20.5万円,-,20.5万円,20.5万円,1LDK,45.82m2
ルジェンテ千代田神保町,東京都千代田区神田神保町１,"
											2階",15万円,10000円,15万円,15万円,1LDK,30.63m2
ルジェンテ千代田神保町,東京都千代田区神田神保町１,"
											7階",18.5万円,10000円,18.5万円,18.5万円,1LDK,39.74m2
東京メトロ半蔵門線 神保町駅 12階建 築4年,東京都千代田区神田錦町３,"
											12階",20.8万円,12000円,20.8万円,41.6万円,1LDK,41.79m2
GREEN PARK千代田淡路町,東京都千代田区神田多町２,"
											2階",18.3万円,10000円,36.6万円,18.3万円,1LDK,40.01m2
ＪＲ総武線快速 馬喰町駅 13階建 築9年,東京都千代田区東神田１,"
											6階",18万円,10000円,18万円,18万円,1LDK,40.21m2
ＪＲ総武線快速 馬喰町駅 13階建 築9年,東京都千代田区東神田１,"
											6階",19万円,10000円,19万円,19万円,1LDK,40.21m2
ＪＲ中央線 四ツ谷駅 地下1地上14階建 築5年,東京都千代田区麹町６,"
											3階",18.5万円,25000円,18.5万円,18.5万円,1LDK,36.4m2
東京メトロ東西線 九段下駅 12階建 築10年,東京都千代田区九段南２,"
											4階",20万円,6000円,20万円,20万円,1LDK,45.96m2
東京メトロ東西線 九段下駅 12階建 築10年,東京都千代田区九段南２,"
											4階",20万円,6000円,20万円,20万円,1LDK,45.96m2
ホープシティ秋葉原,東京都千代田区岩本町３,"
											13階",12.8万円,7000円,12.8万円,-,1K,32.22m2
ホープシティ秋葉原,東京都千代田区岩本町３,"
											5階",16万円,10000円,16万円,-,1LDK,41.13m2
ホープシティ秋葉原,東京都千代田区岩本町３,"
											8階",16.3万円,10000円,16.3万円,-,1LDK,41.13m2
外神田フジハイツ,東京都千代田区外神田６,"
											2階",17.5万円,-,17.5万円,17.5万円,2LDK,52.81m2
ＪＲ山手線 神田駅 14階建 築7年,東京都千代田区神田西福田町,"
											12階",18万円,10000円,18万円,-,1LDK,40.13m2
ＪＲ山手線 神田駅 14階建 築7年,東京都千代田区神田西福田町,"
											14階",18.2万円,10000円,18.2万円,-,1LDK,37.64m2
正栄ビル,東京都千代田区東神田３,"
											4階",11.5万円,-,11.5万円,11.5万円,2DK,38.04m2
東京メトロ有楽町線 麹町駅 14階建 築9年,東京都千代田区平河町１,"
											9階",23.8万円,12000円,23.8万円,-,1LDK,45.83m2
東京メトロ有楽町線 麹町駅 14階建 築9年,東京都千代田区平河町１,"
											10階",24万円,12000円,24万円,-,1LDK,45.83m2
東京メトロ有楽町線 麹町駅 8階建 築44年,東京都千代田区麹町２,"
											3階",18万円,-,18万円,18万円,2LDK,51.18m2
パレロワイヤル六番町,東京都千代田区六番町,"
											4階",28万円,30000円,56万円,28万円,2LDK,67.26m2
ザ・パークハウス千代田麹町,東京都千代田区麹町６,"
											9階",29万円,-,29万円,29万円,1LDK,52.87m2
ＪＲ中央線 四ツ谷駅 地下1地上17階建 築7年,東京都千代田区麹町６,"
											9階",29万円,-,29万円,29万円,1LDK,52.87m2
オーキッドレジデンス千代田岩本町【旧Momon Residence(モ,東京都千代田区岩本町１,"
											8階",16.8万円,10000円,16.8万円,-,1LDK,40.21m2
グランツルクサス神田,東京都千代田区神田須田町１,"
											7階",17.3万円,15000円,-,-,1LDK,41.39m2
グランツルクサス神田,東京都千代田区神田須田町１,"
											7階",17.7万円,15000円,-,-,1LDK,41.39m2
グランツルクサス神田,東京都千代田区神田須田町１,"
											7階",18.7万円,15000円,-,-,1DK,41.39m2
東京メトロ日比谷線 秋葉原駅 12階建 築8年,東京都千代田区東神田２,"
											3階",24.8万円,10000円,24.8万円,-,2LDK,53.6m2
ＪＲ山手線 神田駅 9階建 新築,東京都千代田区神田北乗物町,"
											8階",20万円,10000円,-,-,1LDK,40.42m2
ＪＲ山手線 神田駅 9階建 新築,東京都千代田区神田北乗物町,"
											8階",20万円,10000円,-,-,1LDK,40.42m2
ＪＲ山手線 神田駅 9階建 新築,東京都千代田区神田北乗物町,"
											8階",20万円,10000円,-,-,1LDK,40.42m2
ＪＲ山手線 神田駅 9階建 新築,東京都千代田区神田北乗物町,"
											8階",20万円,10000円,-,-,1LDK,40.42m2
プルデンシャルタワーレジデンス,東京都千代田区永田町２,"
											29階",38.1万円,20000円,76.2万円,-,1LDK,71.49m2
プルデンシャルタワーレジデンス,東京都千代田区永田町２,"
											32階",38.4万円,20000円,76.8万円,-,1LDK,71.49m2
プルデンシャルタワーレジデンス,東京都千代田区永田町２,"
											35階",39.1万円,20000円,78.2万円,-,1LDK,73.11m2
プルデンシャルタワーレジデンス,東京都千代田区永田町２,"
											31階",41.9万円,20000円,125.7万円,-,1LDK,74.26m2
プルデンシャルタワーレジデンス,東京都千代田区永田町２,"
											32階",42万円,20000円,126万円,-,1LDK,74.26m2
プルデンシャルタワーレジデンス,東京都千代田区永田町２,"
											33階",42.2万円,20000円,126.6万円,-,1LDK,71.49m2
プルデンシャルタワーレジデンス,東京都千代田区永田町２,"
											26階",42.7万円,20000円,85.4万円,-,1LDK,75.5m2
プルデンシャルタワーレジデンス,東京都千代田区永田町２,"
											30階",43.4万円,20000円,130.2万円,-,1LDK,74.26m2
プルデンシャルタワーレジデンス,東京都千代田区永田町２,"
											26階",43.5万円,20000円,130.5万円,-,1LDK,74.26m2
プルデンシャルタワーレジデンス,東京都千代田区永田町２,"
											35階",43.9万円,20000円,131.7万円,-,1LDK,74.26m2
プルデンシャルタワーレジデンス,東京都千代田区永田町２,"
											32階",44.6万円,20000円,133.8万円,-,1LDK,75.5m2
プルデンシャルタワーレジデンス,東京都千代田区永田町２,"
											34階",44.8万円,20000円,134.4万円,-,1LDK,75.5m2
プルデンシャルタワーレジデンス,東京都千代田区永田町２,"
											35階",44.9万円,20000円,134.7万円,-,1LDK,75.5m2
プルデンシャルタワーレジデンス,東京都千代田区永田町２,"
											29階",47.5万円,20000円,95万円,-,1LDK,75.5m2
プルデンシャルタワーレジデンス,東京都千代田区永田町２,"
											26階",56.1万円,25000円,168.3万円,-,2LDK,93.97m2
プルデンシャルタワーレジデンス,東京都千代田区永田町２,"
											31階",61万円,25000円,183万円,-,2LDK,98.73m2
プルデンシャルタワーレジデンス,東京都千代田区永田町２,"
											36階",61.9万円,25000円,185.7万円,-,2LDK,98.73m2
プルデンシャルタワーレジデンス,東京都千代田区永田町２,"
											29階",64.1万円,25000円,128.2万円,64.1万円,2LDK,98.73m2
東京メトロ日比谷線 秋葉原駅 12階建 築2年,東京都千代田区神田佐久間町４,"
											2階",15万円,9000円,15万円,15万円,1LDK,35.44m2
東京メトロ日比谷線 秋葉原駅 12階建 築2年,東京都千代田区神田佐久間町４,"
											12階",17.6万円,10000円,17.6万円,17.6万円,1LDK,41.32m2
東京メトロ銀座線 末広町駅 14階建 築5年,東京都千代田区外神田４,"
											3階",18.8万円,10000円,18.8万円,18.8万円,1LDK,42.68m2
ラヴィラント御茶ノ水,東京都千代田区神田猿楽町１,"
											4階",11.7万円,10000円,11.7万円,11.7万円,1DK,24.54m2
ラヴィラント御茶ノ水,東京都千代田区神田猿楽町１,"
											4階",11.9万円,10000円,11.9万円,11.9万円,1DK,24.54m2
ラヴィラント御茶ノ水,東京都千代田区神田猿楽町１,"
											6階",17.5万円,15000円,17.5万円,26.25万円,1SLDK,40.18m2
ザ・パークワンズ千代田佐久間町,東京都千代田区神田佐久間町４,"
											3階",14.4万円,15000円,14.4万円,14.4万円,1LDK,35.53m2
ザ・パークワンズ千代田佐久間町,東京都千代田区神田佐久間町４,"
											6階",16.3万円,-,16.3万円,16.3万円,1LDK,35.53m2
ＪＲ山手線 秋葉原駅 11階建 築6年,東京都千代田区神田佐久間町４,"
											6階",16.3万円,-,16.3万円,16.3万円,1LDK,35.53m2
九段千鳥ヶ淵テラス,東京都千代田区九段南２,"
											4階",20万円,6000円,20万円,20万円,1LDK,45.96m2
飯田橋セントラルプラザ,東京都千代田区飯田橋４,"
											6階",23万円,10000円,46万円,23万円,3DK,61.42m2
飯田橋セントラルプラザ,東京都千代田区飯田橋４,"
											13階",25万円,10000円,25万円,25万円,3DK,61.42m2
飯田橋セントラルプラザ,東京都千代田区飯田橋４,"
											14階",29万円,-,58万円,29万円,2LDK,72.75m2
都営新宿線 岩本町駅 地下1地上15階建 築20年,東京都千代田区岩本町２,"
											2階",8万円,10000円,8万円,8万円,1K,22.71m2
都営新宿線 岩本町駅 地下1地上15階建 築20年,東京都千代田区岩本町２,"
											4階",8.2万円,10000円,8.2万円,8.2万円,1K,22.71m2
都営新宿線 岩本町駅 地下1地上15階建 築20年,東京都千代田区岩本町２,"
											12階",25万円,15000円,25万円,25万円,2LDK,55.08m2
ＪＲ山手線 神田駅 地下1地上13階建 築6年,東京都千代田区東神田１,"
											4階",12万円,10000円,12万円,-,1K,27.62m2
ＪＲ山手線 神田駅 地下1地上13階建 築6年,東京都千代田区東神田１,"
											3階",12万円,10000円,12万円,-,1K,27.62m2
ＪＲ山手線 神田駅 地下1地上13階建 築6年,東京都千代田区東神田１,"
											10階",12.5万円,10000円,12.5万円,-,1K,27.62m2
ＪＲ山手線 神田駅 地下1地上13階建 築6年,東京都千代田区東神田１,"
											6階",23.1万円,12000円,23.1万円,23.1万円,1LDK,45.97m2
ＪＲ山手線 神田駅 地下1地上13階建 築6年,東京都千代田区東神田１,"
											9階",23.5万円,12000円,23.5万円,23.5万円,1LDK,45.97m2
ＪＲ山手線 神田駅 地下1地上13階建 築6年,東京都千代田区東神田１,"
											10階",23.6万円,12000円,23.6万円,23.6万円,1LDK,45.97m2
ＪＲ山手線 神田駅 地下1地上13階建 築6年,東京都千代田区東神田１,"
											10階",23.8万円,12000円,23.8万円,23.8万円,1LDK,51.39m2
ＪＲ山手線 神田駅 地下1地上13階建 築6年,東京都千代田区東神田１,"
											2階",24万円,12000円,24万円,24万円,1LDK,54.71m2
グレンパーク秋葉原イースト,東京都千代田区岩本町３,"
											3階",9.5万円,12000円,9.5万円,9.5万円,ワンルーム,26.83m2
グレンパーク秋葉原イースト,東京都千代田区岩本町３,"
											11階",9.9万円,14000円,-,-,ワンルーム,27.44m2
グレンパーク秋葉原イースト,東京都千代田区岩本町３,"
											12-13階",16.8万円,14000円,16.8万円,16.8万円,1LDK,45.3m2
maison chaleur,東京都千代田区神田駿河台３,"
											5階",18.6万円,-,18.6万円,37.2万円,1LDK,44.05m2
maison chaleur,東京都千代田区神田駿河台３,"
											7階",19.1万円,-,19.1万円,38.2万円,1LDK,44.05m2
maison chaleur,東京都千代田区神田駿河台３,"
											5階",19.1万円,-,19.1万円,38.2万円,1LDK,44.02m2
maison chaleur,東京都千代田区神田駿河台３,"
											7階",19.6万円,-,19.6万円,39.2万円,1LDK,44.02m2
東京メトロ千代田線 新御茶ノ水駅 7階建 新築,東京都千代田区神田駿河台３,"
											5階",18.6万円,-,18.6万円,37.2万円,1LDK,44.05m2
